report_begin_date,report_end_date,report_date,published_Date,market_type,state,city,slug_id,slug_name,report_title,final_ind,report_narrative,special_notes,_section,published_date,office_name,office_state,office_city,market_location_name,market_location_state,market_location_city,group,category,commodity,variety,repack,package,storage,transportation_mode,grade,unit_sales,item_size,appearance,quality,condition,organic,crop,origin,district,environment,properties,low_price,high_price,mostly_low_price,mostly_high_price,market_tone_comments,offerings_comments,reporter_comment,commodity_comments,report_footnotes
12/22/2025,12/22/2025,12/22/2025,12/22/2025 12:13:02,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 52
YESTERDAY'S HIGH 65",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/19/2025,12/19/2025,12/19/2025,12/19/2025 12:38:48,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 53
YESTERDAY'S HIGH 73",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/2025,12/18/2025,12/18/2025,12/18/2025 12:36:59,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 55
YESTERDAY'S HIGH 66",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/2025,12/17/2025,12/17/2025,12/17/2025 13:57:43,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 57
YESTERDAY'S HIGH 65",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/2025,12/16/2025,12/16/2025,12/16/2025 12:15:47,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 53
YESTERDAY'S HIGH 66",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/15/2025,12/15/2025,12/15/2025,12/15/2025 14:03:46,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Fog 57
YESTERDAY'S HIGH 64",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2025,12/12/2025,12/12/2025,12/12/2025 12:23:17,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Sunny 53
YESTERDAY'S HIGH 76",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2025,12/11/2025,12/11/2025,12/11/2025 13:06:24,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Sunny 54
YESTERDAY'S HIGH 81",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2025,12/10/2025,12/10/2025,12/10/2025 12:42:35,Terminal,CA,Los Angeles,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),Final,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Sunny 53
YESTERDAY'S HIGH 83",,Report Header,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Squash, Zucchini",N/A,N/A,4/7 bushel cartons,N/A,N/A,N/A,N/A,medium,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,Green,8.00,9.00,,,MARKET STEADY,,few higher fair appearance 6.00-7.00,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Salicornia (Sea Bean),N/A,N/A,cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,27.00,28.00,,,,OFFERINGS LIGHT,(5 lb cartons),,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Basil,OPAL,N/A,1 lb film bags,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,5.00,7.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Basil,THAI,N/A,1 lb film bags,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,4.00,5.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Rosemary,N/A,N/A,1 lb film bags,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,3.00,4.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Squash, Banana",N/A,N/A,50 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,33.00,35.00,,,MARKET STEADY,,few 36.00,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Tomatillos,N/A,N/A,38 lb reusable plastic containers (RPC),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,30.00,,,,MARKET LOWER,,(without husk) 32.00,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Tarragon,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,6.00,8.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Thyme,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,4.00,5.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Marjoram,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,7.00,10.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Mint,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,3.00,4.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Oregano,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,3.00,6.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Sage,N/A,N/A,1 lb film bags loose,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,5.00,6.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Squash, Red Kuri",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,25.00,27.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peas, English",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,68.00,,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Tomatoes,VINE RIPE - HEIRLOOM VARIETIES,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,Greenhouse,,28.00,30.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Manzano",N/A,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,31.00,33.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Fresno",N/A,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,Red,16.00,18.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Beans, Wax Type",N/A,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,Yellow,32.00,,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Beans, Wax Type",N/A,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,Purple,17.50,,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Beans, Dragon Tongue",N/A,N/A,10 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,35.00,,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Habanero",N/A,N/A,10 lb reusable plastic containers (RPC),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,Orange,45.00,50.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Beans, Italian Type",N/A,N/A,15 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,BAJA DISTRICT,N/A,,32.00,34.00,,,,OFFERINGS LIGHT,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Anaheim",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,24.00,26.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Jalapeno",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,28.00,30.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Pasilla",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,31.00,33.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Serrano",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,38.00,40.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,"Peppers, Yellow Chile",N/A,N/A,1 1/9 bushel cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,33.00,37.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Eggplant,CHINESE,N/A,30 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,30.00,35.00,,,MARKET STEADY,,,,
01/09/2026,01/09/2026,01/09/2026,,Terminal,,,2307,HC_FV020,Los Angeles Terminal Market Vegetables Prices (HC_FV020),,"Email: LosAngelesSCMNData@usda.gov                                             
WEATHER AT 7:00 AM:  Clear 44
YESTERDAY'S HIGH  63",,Report Details,01/09/2026 12:26:08,"Los Angeles, California - SC",CA,Los Angeles,Los Angeles Terminal Market,CA,Los Angeles,Specialty Crops,Vegetables,Eggplant,INDIAN,N/A,30 lb cartons,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N/A,Mexico,N/A,N/A,,35.00,,,,MARKET STEADY,,,,
